conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
2,13|32,151,243,92,243|46|164,243|46|164,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,14|30,113,205,92,72,205|72|104|72,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,24|34,64,157,93,157|91|9|141|8|23|24,157|91|9|141|8|23|24,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,20|27,90,183,93,183|91|60|26|93,183|91|60|26|93,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
8,16|37,50,143,93,143|25|20|48|65|41|22|57|32,143|25|20|48|65|41|22|57|32,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
1,9|11,226,320,94,320|133,320|133,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
3,29|38,113,19,94,19|102|284|48,19|102|284|48,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,8|20,64,159,95,159|34|99|42|50|59|10,159|34|99|42|50|59|10,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,11|27,90,186,96,186|53|60|148|6,186|53|60|148|6,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,13|18,90,186,96,186|31|156|45|35,186|31|156|45|35,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,13|28,113,210,97,210|132|57|54,210|132|57|54,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
2,25|35,151,53,98,53|178|222,53|178|222,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,9|26,113,14,99,14|6|256|177,14|6|256|177,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,3|16,90,189,99,189|1|139|8|116,189|1|139|8|116,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
6,18|19,64,163,99,163|54|51|34|45|74|32,163|54|51|34|45|74|32,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
2,5|22,151,52,99,52|235|166,52|235|166,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,5|17,151,52,99,52|104|297,52|104|297,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,7|17,151,52,99,52|307|94,52|307|94,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,32|35,113,13,100,13|135|215|90,13|135|215|90,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
8,2|4,50,150,100,150|39|69|28|18|75|17|5|52,150|39|69|28|18|75|17|5|52,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
3,14|32,113,13,100,13|8|399|33,13|8|399|33,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,8|22,75,176,101,176|56|95|57|9|60,176|56|95|57|9|60,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,11|43,75,177,102,177|29|93|45|68|41,177|29|93|45|68|41,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
4,14|26,90,194,104,194|82|69|37|71,194|82|69|37|71,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,8|30,113,9,104,9|14|7|423,9|14|7|423,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,7|40,113,8,105,8|134|222|89,8|134|222|89,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,8|39,90,195,105,195|116|29|53|60,195|116|29|53|60,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,22|31,113,7,106,7|158|259|29,7|158|259|29,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,4|10,90,196,106,196|32|126|42|57,196|32|126|42|57,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,30|31,113,7,106,7|104|54|288,7|104|54|288,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,15|28,64,170,106,83,170|101|9|83|83|7|0,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,11|31,113,219,106,219|181|45|8,219|181|45|8,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,14|15,113,220,107,220|64|144|25,220|64|144|25,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,15|24,64,171,107,171|56|21|105|34|14|52,171|56|21|105|34|14|52,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
2,2|35,151,258,107,258|146|49,258|146|49,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,25|32,113,5,108,5|66|252|130,5|66|252|130,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,9|32,113,5,108,5|363|67|18,5|363|67|18,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
1,1|24,226,118,108,118|335,118|335,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
6,26|36,64,172,108,172|25|58|55|3|133|7,172|25|58|55|3|133|7,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,17|29,75,183,108,183|62|112|28|51|17,183|62|112|28|51|17,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,35|38,113,4,109,4|99|345|5,4|99|345|5,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,34|38,113,4,109,4|293|144|12,4|293|144|12,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
2,3|14,151,261,110,261|164|28,261|164|28,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,3|31,113,224,111,224|22|104|103,224|22|104|103,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,17|23,64,175,111,175|58|107|36|9|40|28,175|58|107|36|9|40|28,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,17|41,113,1,112,1|206|119|127,1|206|119|127,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,9|39,113,1,112,1|194|170|88,1|194|170|88,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,19|39,90,203,113,203|72|22|108|48,203|72|22|108|48,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,35|39,113,0,113,0|57|284|112,0|57|284|112,0.0006607929515418502,0.443553597650514,0.33,1.0,0.0006607929515418502
2,3|9,151,36,115,36|399|18,36|399|18,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
7,35|41,56,172,116,172|2|55|76|22|81|6|39,172|2|55|76|22|81|6|39,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
1,39|40,226,344,118,344|109,344|109,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
6,20|29,64,183,119,183|9|57|81|67|42|14,183|9|57|81|67|42|14,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,3|17,113,233,120,233|5|187|28,233|5|187|28,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
2,27|33,151,31,120,31|27|395,31|27|395,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,5|40,151,29,122,29|393|31,29|393|31,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
6,7|37,64,188,124,18,188|24|116|18|18|86|3,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
2,26|39,151,26,125,26|68|359,26|68|359,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,25|39,113,238,125,238|45|48|122,238|45|48|122,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
2,22|33,151,25,126,25|229|199,25|229|199,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
6,3|10,64,190,126,190|8|26|38|49|96|46,190|8|26|38|49|96|46,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,9|18,90,217,127,217|122|29|24|61,217|122|29|24|61,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,18|35,75,202,127,202|6|45|5|175|20,202|6|45|5|175|20,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
8,11|39,50,177,127,177|14|48|40|52|9|4|56|53,177|14|48|40|52|9|4|56|53,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
5,6|41,75,204,129,41,204|9|41|41|31|127,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
4,10|38,90,219,129,219|47|23|118|46,219|47|23|118|46,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
8,12|39,50,179,129,179|16|65|56|15|10|3|49|60,179|16|65|56|15|10|3|49|60,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
5,6|23,75,204,129,204|81|58|32|1|77,204|81|58|32|1|77,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,13|14,64,194,130,194|62|42|27|57|43|28,194|62|42|27|57|43|28,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,13|37,113,243,130,243|13|86|111,243|13|86|111,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
2,7|26,151,20,131,20|316|117,20|316|117,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
7,23|25,56,187,131,187|17|48|33|82|18|2|66,187|17|48|33|82|18|2|66,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
6,3|39,64,198,134,198|40|1|26|14|32|142,198|40|1|26|14|32|142,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
2,13|34,151,287,136,287|55|111,287|55|111,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
5,10|12,75,211,136,211|49|29|25|35|104,211|49|29|25|35|104,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,12|41,75,211,136,211|105|7|49|20|61,211|105|7|49|20|61,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
4,6|26,90,226,136,226|46|73|74|34,226|46|73|74|34,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
2,35|42,151,13,138,13|285|155,13|285|155,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
7,13|31,56,194,138,194|78|6|3|92|10|59|11,194|78|6|3|92|10|59|11,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
2,31|38,151,12,139,12|207|234,12|207|234,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,12|14,151,11,140,11|209|233,11|209|233,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,30|43,151,9,142,9|231|213,9|231|213,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,15|34,151,4,147,4|244|205,4|244|205,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|11,226,374,148,374|79,374|79,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
3,1|6,113,264,151,264|153|2|34,264|153|2|34,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,11|12,90,241,151,241|90|13|30|79,241|90|13|30|79,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
6,25|28,64,216,152,216|14|29|4|160|28|2,216|14|29|4|160|28|2,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,5|37,113,265,152,265|63|122|3,265|63|122|3,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
2,2|6,151,304,153,304|71|78,304|71|78,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
4,13|43,90,243,153,35,243|44|35|96|35,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
2,8|24,151,306,155,306|56|91,306|56|91,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
4,10|17,90,245,155,245|104|47|15|42,245|104|47|15|42,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
6,31|33,64,222,158,222|56|3|125|31|15|1,222|56|3|125|31|15|1,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,1|42,75,234,159,234|54|47|36|7|75,234|54|47|36|7|75,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
1,23|42,226,386,160,386|67,386|67,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
3,27|38,113,274,161,274|38|91|50,274|38|91|50,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,20|23,90,252,162,252|38|15|32|116,252|38|15|32|116,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,10|19,113,275,162,275|72|63|43,275|72|63|43,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
7,6|12,56,220,164,220|6|34|55|59|43|33|3,220|6|34|55|59|43|33|3,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
3,7|39,113,279,166,279|67|83|24,279|67|83|24,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,15|18,75,248,173,248|36|89|45|3|32,248|36|89|45|3|32,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,15|21,113,288,175,288|103|55|7,288|103|55|7,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,3|22,75,250,175,250|11|52|4|16|120,250|11|52|4|16|120,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,12|32,113,289,176,289|34|45|85,289|34|45|85,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
2,22|35,151,327,176,327|121|5,327|121|5,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
4,24|31,90,270,180,270|107|29|31|16,270|107|29|31|16,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,13|15,90,272,182,272|81|20|45|35,272|81|20|45|35,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
1,4|38,226,409,183,409|44,409|44,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
1,9|21,226,38,188,38|415,38|415,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
4,16|40,90,286,196,286|44|34|69|20,286|44|34|69|20,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,15|19,90,288,198,288|50|17|66|32,288|50|17|66|32,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,12|13,90,289,199,289|52|32|69|11,289|52|32|69|11,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
2,31|35,151,350,199,350|13|90,350|13|90,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
4,23|24,90,291,201,291|71|25|42|24,291|71|25|42|24,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
1,21|29,226,19,207,19|434,19|434,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
2,7|33,151,359,208,359|71|23,359|71|23,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,6|9,151,365,214,365|62|26,365|62|26,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
4,2|13,90,304,214,304|18|57|3|71,304|18|57|3|71,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
1,25|34,226,6,220,6|447,6|447,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
4,6|16,90,315,225,315|4|50|6|78,315|4|50|6|78,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,23|39,113,340,227,340|1|88|24,340|1|88|24,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,13|23,113,341,228,341|74|10|28,341|74|10|28,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,16|34,90,329,239,329|10|3|68|43,329|10|3|68|43,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
2,21|31,151,391,240,391|9|53,391|9|53,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,15|43,151,397,246,397|21|35,397|21|35,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,32|39,151,400,249,400|34|19,400|34|19,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,3|13,151,407,256,407|18|28,407|18|28,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,20|31,151,413,262,413|24|16,413|24|16,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
