conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
1,3|7|19|22,226,261,35,261|192,261|192,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|7|19|25,226,269,43,269|184,269|184,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|7|23|30,226,185,41,185|268,185|268,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|7|23|35,226,185,41,185|268,185|268,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|7|30|35,226,185,41,185|268,185|268,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|7|39|41,226,279,53,279|174,279|174,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|8|10|15,226,311,85,311|142,311|142,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|8|10|39,226,311,85,311|142,311|142,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|8|15|39,226,311,85,311|142,311|142,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|8|25|28,226,230,4,230|223,230|223,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|8|25|40,226,230,4,230|223,230|223,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|8|28|40,226,230,4,230|223,230|223,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|8|28|41,226,134,92,134|319,134|319,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|9|12|34,226,36,190,36|417,36|417,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|9|12|35,226,36,190,36|417,36|417,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|9|20|32,226,435,209,435|18,435|18,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,3|9|34|35,226,36,190,36|417,36|417,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|10|17|37,226,396,170,396|57,396|57,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|10|20|32,226,228,2,228|225,228|225,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|10|20|33,226,228,2,228|225,228|225,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|10|32|33,226,228,2,228|225,228|225,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|10|35|40,226,196,30,196|257,196|257,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|10|36|41,226,354,128,354|99,354|99,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|11|12|16,226,241,15,241|212,241|212,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|11|12|26,226,241,15,241|212,241|212,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|11|14|16,226,200,26,200|253,200|253,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|11|14|36,226,200,26,200|253,200|253,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|11|16|26,226,241,15,241|212,241|212,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|11|16|36,226,200,26,200|253,200|253,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|11|22|25,226,119,107,119|334,119|334,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|11|22|26,226,119,107,119|334,119|334,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|11|25|26,226,119,107,119|334,119|334,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|12|15|33,226,161,65,161|292,161|292,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|12|15|42,226,161,65,161|292,161|292,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|12|16|26,226,241,15,241|212,241|212,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|12|17|35,226,209,17,209|244,209|244,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|12|18|35,226,258,32,258|195,258|195,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|12|33|42,226,161,65,161|292,161|292,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|14|16,226,325,99,325|128,325|128,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|14|33,226,325,99,325|128,325|128,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|16|33,226,325,99,325|128,325|128,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|16|41,226,126,100,126|327,126|327,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|23|33,226,415,189,415|38,415|38,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|24|39,226,178,48,178|275,178|275,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|24|41,226,178,48,178|275,178|275,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|25|31,226,281,55,281|172,281|172,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|25|33,226,281,55,281|172,281|172,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|31|33,226,281,55,281|172,281|172,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|13|39|41,226,178,48,178|275,178|275,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|14|16|33,226,325,99,325|128,325|128,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|14|16|36,226,200,26,200|253,200|253,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|14|17|29,226,436,210,436|17,436|17,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|14|21|42,226,371,145,371|82,371|82,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|14|31|34,226,154,72,154|299,154|299,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|15|22|23,226,409,183,409|44,409|44,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|15|22|38,226,409,183,409|44,409|44,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|15|23|38,226,409,183,409|44,409|44,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|15|24|29,226,171,55,171|282,171|282,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|15|31|36,226,66,160,66|387,66|387,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|15|31|40,226,66,160,66|387,66|387,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|15|33|42,226,161,65,161|292,161|292,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|15|36|40,226,66,160,66|387,66|387,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|16|30|40,226,286,60,286|167,286|167,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|17|24|25,226,63,163,63|390,63|390,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|17|27|28,226,361,135,361|92,361|92,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|17|27|42,226,361,135,361|92,361|92,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|17|28|42,226,361,135,361|92,361|92,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|17|36|37,226,282,56,282|171,282|171,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|17|36|43,226,282,56,282|171,282|171,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|17|37|43,226,282,56,282|171,282|171,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|18|21|42,226,335,109,335|118,335|118,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|18|25|29,226,140,86,140|313,140|313,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|19|20|35,226,193,33,193|260,193|260,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|20|25|37,226,237,11,237|216,237|216,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|20|32|33,226,228,2,228|225,228|225,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|20|35|43,226,149,77,149|304,149|304,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|21|27|33,226,58,168,58|395,58|395,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|21|30|43,226,240,14,240|213,240|213,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|22|23|38,226,409,183,409|44,409|44,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|22|25|26,226,119,107,119|334,119|334,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|22|26|29,226,310,84,310|143,310|143,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|22|26|36,226,310,84,310|143,310|143,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|22|29|36,226,310,84,310|143,310|143,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|22|40|41,226,250,24,250|203,250|203,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|23|27|29,226,370,144,370|83,370|83,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|23|27|34,226,370,144,370|83,370|83,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|23|28|29,226,40,186,40|413,40|413,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|23|28|31,226,40,186,40|413,40|413,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|23|29|31,226,40,186,40|413,40|413,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|23|29|34,226,370,144,370|83,370|83,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|24|28|36,226,416,190,416|37,416|37,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|24|28|39,226,416,190,416|37,416|37,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|24|36|39,226,416,190,416|37,416|37,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|24|39|41,226,178,48,178|275,178|275,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|25|31|33,226,281,55,281|172,281|172,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|26|29|36,226,310,84,310|143,310|143,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|27|28|42,226,361,135,361|92,361|92,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|27|29|34,226,370,144,370|83,370|83,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|27|35|39,226,57,169,57|396,57|396,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|28|29|31,226,40,186,40|413,40|413,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|28|36|39,226,416,190,416|37,416|37,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|29|32|33,226,169,57,169|284,169|284,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|31|34|43,226,246,20,246|207,246|207,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|31|36|40,226,66,160,66|387,66|387,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|31|37|41,226,50,176,50|403,50|403,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|31|37|42,226,50,176,50|403,50|403,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|31|41|42,226,50,176,50|403,50|403,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|32|34|40,226,244,18,244|209,244|209,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|36|37|43,226,282,56,282|171,282|171,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|37|41|42,226,50,176,50|403,50|403,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|5|13|16,226,126,100,126|327,126|327,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|5|13|40,226,422,196,422|31,422|31,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|5|13|41,226,126,100,126|327,126|327,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|5|16|30,226,33,193,33|420,33|420,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|5|16|41,226,126,100,126|327,126|327,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|5|7|21,226,65,161,65|388,65|388,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|5|9|13,226,422,196,422|31,422|31,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|5|9|40,226,422,196,422|31,422|31,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|6|14|17,226,436,210,436|17,436|17,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|6|14|29,226,436,210,436|17,436|17,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|6|17|24,226,63,163,63|390,63|390,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|6|17|25,226,63,163,63|390,63|390,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|6|17|29,226,436,210,436|17,436|17,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|6|24|25,226,63,163,63|390,63|390,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|6|27|35,226,57,169,57|396,57|396,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|6|27|39,226,57,169,57|396,57|396,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|6|35|39,226,57,169,57|396,57|396,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|6|7|13,226,304,78,304|149,304|149,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|7|10|36,226,354,128,354|99,354|99,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|7|10|41,226,354,128,354|99,354|99,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|7|36|41,226,354,128,354|99,354|99,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|11|36,226,153,73,153|300,153|300,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|12|17,226,209,17,209|244,209|244,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|12|35,226,209,17,209|244,209|244,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|17|35,226,209,17,209|244,209|244,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|18|25,226,140,86,140|313,140|313,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|18|29,226,140,86,140|313,140|313,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|19|20,226,193,33,193|260,193|260,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|19|27,226,242,16,242|211,242|211,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|19|35,226,193,33,193|260,193|260,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|20|35,226,193,33,193|260,193|260,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|22|37,226,232,6,232|221,232|221,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|25|29,226,140,86,140|313,140|313,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|28|37,226,41,185,41|412,41|412,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|32|34,226,244,18,244|209,244|209,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|32|40,226,244,18,244|209,244|209,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|34|40,226,244,18,244|209,244|209,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|9|28,226,41,185,41|412,41|412,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|8|9|37,226,41,185,41|412,41|412,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,4|9|10|35,226,196,30,196|257,196|257,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
